"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"g2-8-100.csv",3.3113,0.9031,256,100.1531,0.676678925463358,1.0601,0.0065,256,1,0.3063,0.1609,0.1618,828.1353,0.2037,0.4741,811.1572,5.014,13511855168.6418,439.2636,0.5254,0.102878512804101,0.192582644681655,0.514876226552443,0.00084903750181644,0.358685275823525,0.00166212582113101,0.314066333989616,0.0007075312515137,0.212888816634179,0.10229708413392
"g2-8-20.csv",3.3113,0.9031,256,98.8448,0.676672458363267,1.646,0,409.6,0.625,0.8799,0.2344,0.2293,393.1902,0.2018,0.5657,155.2922,12.7041,565278677.9332,434.3313,0.5301,0,0,0,0,0,0,0,0,0,0
"g2-8-30.csv",3.3113,0.9031,256,109.8954,0.676660631523356,1.4988,0,292.5714,0.875,0.7684,0.215,0.2174,295.7472,0.2002,0.5628,219.1295,9.397,1267016008.1812,431.7379,0.5165,0,0,0,0.000848622932723708,0,0,0,0.000282874310907903,0,0
"g2-8-40.csv",3.3113,0.9031,256,138.0019,0.676666682093437,1.3593,0,292.5714,0.875,0.657,0.1965,0.2028,382.7218,0.2005,0.5606,297.6881,7.7419,2280655759.7389,431.262,0.524,0.000282874310907903,0.242299429686519,0.205747342775293,0.00084903750181644,0.00197818673158946,0.00324253796609013,0.00169614088503441,0.00169682635161648,0.000424311466361854,0.000282874310907903
"g2-8-50.csv",3.3113,0.9031,256,123.9672,0.676646558033771,1.2788,2e-04,256,1,0.5663,0.1809,0.1887,442.6193,0.199,0.5472,382.1491,6.5476,3404136809.9038,427.9568,0.4833,0.0073342700122397,0.0109864732365521,0.0140365114118344,0.00028301250060548,0.0257959306295236,0.0251030903631115,0.0190444552152519,0.00056602500121096,0.01905599524557,0.00747570716769365
"g2-8-60.csv",3.3113,0.9031,256,101.5621,0.676661685184636,1.2093,0.0016,256,1,0.4814,0.17,0.1759,594.124,0.1997,0.5292,472.3024,5.7498,4878828405.9329,428.3176,0.5074,0.0239345060910876,0.0395568518569648,0.0369946332495816,0.00084903750181644,0.11705317786081,0.0631494004345872,0.0707799217746423,0.00028301250060548,0.0424978339958986,0.0242115220937496
"g2-8-70.csv",3.3113,0.9031,256,95.6412,0.676661469663011,1.1405,0.0032,256,1,0.4227,0.1656,0.1706,635.5318,0.2004,0.5105,562.2721,5.45,6658448103.8208,429.2059,0.4717,0.0341381322099256,0.0721718282059227,0.470455513503059,0.0007075312515137,0.16925941841929,0.0140719194894349,0.106591052314632,0.00042451875090822,0.223199687324838,0.0353736754356546
"g2-8-80.csv",3.3113,0.9031,256,119.3804,0.676660958071273,1.0828,0.0047,256,1,0.3811,0.1629,0.1664,674.3652,0.2003,0.4936,639.5417,5.3121,8423474762.0799,431.2528,0.5077,0.0735106064812096,0.118191281374625,0.199019349041012,0.0007075312515137,0.243486158784195,0.00221503790753729,0.252913332297125,0.00113205000242192,0.0888004549014005,0.0729435929544549
"g2-8-90.csv",3.3113,0.9031,256,97.7624,0.676676284053537,1.0292,0.0074,256,1,0.3356,0.1599,0.1616,806.373,0.2032,0.4786,719.1722,5.2424,10833001796.9095,436.0777,0.5261,0.0832961194087075,0.162142037924597,0.56732026087551,0.00042451875090822,0.30484231097988,0.00345960210577097,0.267700686190918,0.00014150625030274,0.528589604892853,0.0834448336765894
"s_aggregation.csv",2.8965,0.301,394,36.1037,0.676608200264053,32.0208,0,394,1,0.5077,0.2024,0.1782,9.5841,0.1639,0.8041,16.2351,61.5419,42043.7499,137.276,0.5233,0.566122407474801,0.558937096820109,0.58082903415698,0.0923798806197517,0.443480358855323,0.507077547175501,0.502662806292772,0.548252889700506,0.584837893241243,0.571866819461607
"s_compound.csv",2.601,0.301,199.5,45.8313,0.676637378408978,20.9804,0,199.5,1,0.6592,0.2002,0.2004,10.7454,0.1705,0.7863,11.1621,47.499,29769.8804,72.6991,0.4267,0.219368685538657,0.219368685538657,0.219368685538657,0.215356577574505,0.215356577574505,0.215356577574505,0.215356577574505,0.215356577574505,0.215356577574505,0.219368685538657
"s_d31.csv",3.4914,0.301,1550,41.8631,0.676549425267206,49.3707,0,1550,1,0.5467,0.1815,0.1817,5.576,0.1624,0.8001,13.2278,286.0646,406697.9235,531.4003,0.5525,0.859174490947836,0.772739662538217,0.504429872866343,0.00149525070016723,0.779099097425197,0.78379718250087,0.820814251026833,0.791923129089373,0.852806230710731,0.850131635059041
"s_flame.csv",2.3802,0.301,120,1.6228,0.676642947865128,4.7709,1e-04,120,1,0.508,0.1898,0.1743,6.0099,0.1656,0.7366,6.2764,19.4997,1994.886,42.1699,0.4468,0.540515590465136,0.527786951318547,0.643001194187759,0.0650146020668516,0.506372171226097,0.53769560900472,0.540942933981383,0.636490847912155,0.59432072657372,0.5438504134474
"s_jain.csv",2.5717,0.301,186.5,48.1144,0.676639952332231,17.8531,7e-04,186.5,1,0.7209,0.1897,0.158,8.0412,0.1713,0.7649,12.8241,75.2711,91093.8215,69.5226,0.3556,0.310708086569768,0.519030307605864,0.539136818004254,0.0359377173571686,0.547199238936771,0.526545682253601,0.305803770624674,0.462272266798829,0.331670621810116,0.308428496908949
"s_pathbased.csv",2.4771,0.301,150,15.9251,0.676658735368448,9.0797,0,150,1,0.5038,0.2003,0.1819,7.2466,0.1723,0.7687,12.0752,55.1573,7605.5981,55.4928,0.5638,0.430369688896189,0.693821875017123,0.445358971143307,0.736943977829171,0.356502612852088,0.215744188715973,0.472431323915435,0.307128852190097,0.463548983697811,0.420786303522245
"s_r15.csv",2.7782,0.301,300,0.1068,0.67665859386435,16.8299,0,300,1,0.5001,0.1887,0.1365,6.9032,0.1708,0.8162,5.3669,213.8869,14183.9067,132.2588,0.4202,0.538901659321071,0.521885479698316,0.396190969309548,0.0205318326503764,0.474018647324762,0.335176700222691,0.517985489600772,0.276088517242175,0.52421652495536,0.470661850242539
"s_spiral.csv",2.4942,0.301,156,4.0596,0.676645505098153,1.6483,0,156,1,0.5006,0.178,0.1733,7.782,0.1681,0.7641,13.3013,54.9703,19256.0135,55.6538,0.4469,0.762563468894809,0.753275141213235,0.470828176407653,0.0854403391994592,0.771327203836747,0.764791598643188,0.788784665441836,0.737139205635252,0.783858001342574,0.777060378538055
"s1.csv",3.699,0.301,2500,14.874,0.676504010434158,118.3234,0,2500,1,0.5243,0.1697,0.1909,128893.7775,0.1703,0.8095,452230.0461,687.9525,1298275504035264,919.0457,0.5049,0.631572174382008,0.59090548217735,0.392149216912407,0.147698648773752,0.539378434622368,0.440172805156989,0.609960899672004,0.421810036136878,0.647706503755365,0.614534752681559
"s2.csv",3.699,0.301,2500,64.1846,0.676510717002722,94.8023,0,2500,1,0.5664,0.1727,0.1816,112802.1353,0.1633,0.7991,425261.1193,563.8703,1583151555850625,848.6668,0.4398,0.622498617075354,0.654231601009274,0.44023340655107,0.000695639464911307,0.655953587159498,0.564435367281241,0.661770836468779,0.588700033284933,0.636074449321805,0.642404755284109
"s3.csv",3.699,0.301,2500,58.4269,0.676545972567224,62.8109,0.0024,2500,1,0.6687,0.1749,0.1694,124050.9269,0.1695,0.7893,350829.0432,428.9118,2035626047951207,903.5124,0.4606,0.75548301577309,0.351383439359681,0.610574387943565,0.00185380122079373,0.403426413836562,0.580964360298309,0.751085352596839,0.464798942829103,0.76557703873089,0.741272356825465
"s4.csv",3.699,0.301,2500,8.3245,0.676529887542468,54.3089,7e-04,2500,1,0.5346,0.1749,0.1793,203508.5294,0.1648,0.7962,320272.2256,464.9573,1580422886066067,862.2613,0.5766,0.738218590006534,0.898675248967061,0.407595963972843,0.000695639464911307,0.455804651059243,0.75849782491257,0.742913670584472,0.286338047474408,0.745725140576335,0.737056401291768
"dim1024.csv",3.0103,3.0103,1,183118379.4611,0.67784487786486,4096,0.0616,68.2667,0.0146,0.2097,0.0616,0,7787.1427,0.2039,0.6672,4569.285,224.7323,196172473288.07,250.699,0.5967,0.190786469593387,0.217459833896309,0.0283291119878111,0,0,0,0,0,0.0124882660283467,0.000382253614270855
"dim512.csv",3.0103,2.7093,2,37775143.3798,0.686102828417351,1.0009,0.0616,73.1429,0.0273,0.2105,0.0616,0,4700.4323,0.1999,0.6164,3218.4411,178.5012,106340829595.252,292.3035,0.5115,0.272579821186665,0.144973222597539,0.165951361148525,0,0,0,0,0,0.0102533456221511,0.0177839954654198
"g2-128-10.csv",3.3113,2.1072,16,356934.4532,0.676666285156301,1,0,2048,0.0078,0.9616,0.253,0.2435,2218.5811,0.2074,0.4954,431.9778,7.893,4860526329.6555,470.326,0.4983,0,0,0,0,0,0,0,0,0,0
"g2-128-100.csv",3.3113,2.1072,16,356665.1494,0.676664262010537,1,0,17.6552,0.9062,0.2044,0.1927,0.1975,22069.8503,0.2056,0.4889,7593.0872,0.7293,466837150859.362,463.3417,0.5084,0,0,0.000429880834708004,2.26410000484384e-05,0,0,0,2.26410000484384e-05,0.212870245224214,0
"g2-128-20.csv",3.3113,2.1072,16,356397.0946,0.676661492158534,1,0,29.6812,0.5391,0.8634,0.2476,0.2432,3426.2713,0.2058,0.4891,652.0585,3.6946,18430828571.0093,463.0577,0.5202,0,0,0,0,0,0,0,0,0,0
"g2-128-30.csv",3.3113,2.1072,16,356516.1798,0.676646854103883,1,0,21.7872,0.7344,0.7371,0.242,0.2397,5381.519,0.2047,0.4858,970.0762,2.3475,41097632330.5813,459.2994,0.5171,0,0,0,0,0,0,0,0,0,0
"g2-128-40.csv",3.3113,2.1072,16,357171.9385,0.676656379869469,1,0,19.6923,0.8125,0.6124,0.235,0.2366,7349.2617,0.2065,0.4937,1412.0201,1.7152,75587737001.9819,467.7217,0.5193,0,0,0,0,0,0,0,0,0,0
"g2-128-50.csv",3.3113,2.1072,16,357141.6639,0.676668505682141,1,0,18.789,0.8516,0.5051,0.2304,0.2329,14280.1483,0.2068,0.4916,1990.8147,1.3416,116345853974.785,465.9597,0.5413,0,0,0,0,0,0,0,0,0,0
"g2-128-60.csv",3.3113,2.1072,16,356728.5162,0.676648828630292,1,0,18.2857,0.875,0.4138,0.2234,0.229,9957.5028,0.2052,0.4875,2763.21,1.0871,166919056545.016,461.4234,0.4963,0,0,0,0,0,0,0,0.000113205000242192,0,0
"g2-128-70.csv",3.3113,2.1072,16,358759.6332,0.676664162594837,1,0,18.1239,0.8828,0.3428,0.216,0.2175,12336.2959,0.2067,0.4917,3695.9965,0.962,232953042539.309,466.3172,0.4345,0,0,0,0,0,0,0,0.000203769000435946,0,0
"g2-128-80.csv",3.3113,2.1072,16,358704.5755,0.676668093506102,1,0,17.9649,0.8906,0.2888,0.2085,0.2123,17532.0912,0.2077,0.4971,4768.732,0.856,303977860020.425,472.0572,0.5216,0,0,0,4.52598897452644e-05,0,0,0,0,0,0
"g2-128-90.csv",3.3113,2.1072,16,356866.2677,0.676661377503932,1,0,17.8087,0.8984,0.239,0.1995,0.2056,15986.4926,0.2069,0.4942,6150.0595,0.7576,384773352156.594,468.7784,0.4236,0,0,0.0229475825837037,6.78898346178967e-05,0,0,0,0.00013584600029063,0.00214409326175941,0
"g2-256-10.csv",3.3113,2.4082,8,2826981.1787,0.676655763782398,1,0,2048,0.0039,0.9616,0.2563,0.2431,3155.9904,0.208,0.4896,610.8575,7.3305,10098104117.7325,473.1818,0.5562,0,0,0,0,0,0,0,0,0,0
"g2-256-100.csv",3.3113,2.4082,8,2823593.4569,0.676642336857691,1,0,9.1022,0.8789,0.2012,0.2067,0.2113,34134.1417,0.2066,0.4859,11538.8825,0.552,974870292058.126,468.7836,0.475,0,0,0.0546000400226221,0,0,0,0,0,0.343884721518682,0
"g2-256-20.csv",3.3113,2.4082,8,2825020.2654,0.676655271783536,1,0,16.254,0.4922,0.8626,0.25,0.2448,5917.521,0.2077,0.4875,923.5673,3.3562,39480402306.2542,471.5328,0.5532,0,0,0,0,0,0,0,0,0,0
"g2-256-30.csv",3.3113,2.4082,8,2825313.4023,0.676645277965935,1,0,11.5706,0.6914,0.7362,0.2445,0.2421,10412.7658,0.2064,0.4849,1375.5245,2.0711,89002486521.5907,467.7335,0.3824,0,0,0.0115635036490669,0,0,0,0,0,0,0
"g2-256-40.csv",3.3113,2.4082,8,2827600.5439,0.676654811713803,1,0,10.3434,0.7734,0.6121,0.2405,0.24,11201.2348,0.2084,0.4903,2003.4421,1.5007,162014980951.597,474.842,0.5075,0,0,0,0,0,0,0,0,0,0
"g2-256-50.csv",3.3113,2.4082,8,2821364.8852,0.676639125803168,1,0,9.799,0.8164,0.5021,0.236,0.2369,16287.8412,0.2064,0.4848,2853.6019,1.13,243676062764,467.8315,0.5021,0,0,0.0575043932505424,0,0,0,0,0,0,0
"g2-256-60.csv",3.3113,2.4082,8,2826799.3088,0.676646956422231,1,0,9.4815,0.8438,0.4121,0.2322,0.234,15473.9001,0.2066,0.4815,3959.1174,0.9278,353234104779.191,465.0621,0.5448,0,0,0.205174712814739,0,0,0,0,0.003909503481772,0,0
"g2-256-70.csv",3.3113,2.4082,8,2823566.438,0.676645837451367,1,0,9.3091,0.8594,0.3407,0.2269,0.2283,18052.3837,0.2063,0.4815,5362.8223,0.767,479297926383.864,464.9041,0.5208,0,0.265157232221051,0,0,0,0,0,0.000226410000484384,0,0
"g2-256-80.csv",3.3113,2.4082,8,2819172.1034,0.676642791847789,1,0,9.2252,0.8672,0.2834,0.22,0.2231,24498.4089,0.2066,0.4838,7079.0469,0.6719,628620041657.149,466.9492,0.513,0,0,0,0,0,0,0,0,0,0
"g2-256-90.csv",3.3113,2.4082,8,2827219.5814,0.676653099877053,1,0,9.1429,0.875,0.2391,0.2143,0.2161,25800.7779,0.2073,0.4864,9079.6555,0.6058,793634457790.369,470.0881,0.5359,0,0,0.0111371625664371,0,0,0,0,0.00013584600029063,0,0
"g2-512-10.csv",3.3113,2.7093,4,22458733.2788,0.676618083055362,1,0,2048,0.002,0.9616,0.2584,0.2421,5108.6463,0.2078,0.4844,864.113,6.9332,20655787670.5409,474.4416,0.5242,0,0,0,0,0,0,0,0,0,0
"g2-512-100.csv",3.3113,2.7093,4,22460499.798,0.67661350195091,1,0,4.8075,0.832,0.2012,0.2189,0.2222,47472.4224,0.2062,0.4785,16897.8076,0.4411,2037879437127.2,467.5701,0.5031,0,0,0.0115397676462826,0,0,0,0,2.26410000484384e-05,0.00391462652443364,0
"g2-512-20.csv",3.3113,2.7093,4,22465811.8218,0.676616882084687,1,0,9.3091,0.4297,0.8622,0.2518,0.2446,7642.7572,0.2072,0.481,1308.2026,3.1387,82200392916.1471,470.5243,0.5183,0,0,0,0,0,0,0,0,0,0
"g2-512-30.csv",3.3113,2.7093,4,22465137.8021,0.676619090274272,1,0,6.4,0.625,0.7358,0.2479,0.2446,13085.9061,0.207,0.4804,1946.6926,1.9117,182051151703.316,469.8988,0.541,0,0,0,0,0,0,0,0,0,0
"g2-512-40.csv",3.3113,2.7093,4,22473273.7241,0.676619711440977,1,0,5.611,0.7129,0.6112,0.2439,0.2413,17436.6483,0.2062,0.4802,2841.9706,1.3352,320590816291.13,468.6162,0.5101,0,0,0.465905115180695,0,0,0,0,0,0,0
"g2-512-50.csv",3.3113,2.7093,4,22462602.2764,0.676608436104216,1,0,5.2513,0.7617,0.5009,0.2408,0.2402,24644.2714,0.2065,0.4804,4058.302,0.9992,506675355242.081,469.479,0.4476,0,0,0,0,0,0,0,0,0,0
"g2-512-60.csv",3.3113,2.7093,4,22464521.0797,0.676615578795665,1,0,5.0819,0.7871,0.4123,0.2378,0.2387,36064.5365,0.206,0.4784,5631.039,0.8015,719082603192.875,466.5709,0.5244,0,0,0.154214387645821,0,0,0,0,0.00108358281489835,0,0
"g2-512-70.csv",3.3113,2.7093,4,22469139.8796,0.676622471133712,1,0,4.9588,0.8066,0.338,0.2333,0.2339,36646.3397,0.2072,0.4811,7712.4073,0.6661,995196273989.247,470.6462,0.6247,0,0,0,0,0,0,0,0.000203769000435946,0,0
"g2-512-80.csv",3.3113,2.7093,4,22471577.2097,0.676620900075397,1,0,4.8878,0.8184,0.2831,0.2286,0.2296,33236.1403,0.2084,0.4872,10180.397,0.5707,1327937447560.1,477.1042,0.563,0,0,0,0,0,0,0,0.000362256000775015,0,0
"g2-512-90.csv",3.3113,2.7093,4,22468624.2054,0.676621454481195,1,0,4.8302,0.8281,0.238,0.2248,0.2241,37771.4558,0.2084,0.4863,13224.7537,0.4982,1685843354246.83,476.2166,0.5269,0,0,0,0,0,0,0,2.26410000484384e-05,0,0
"g2-1024-10.csv",3.3113,3.0103,2,179237702.3076,0.676565878928277,1,0,2048,0.001,0.9616,0.2637,0.2395,7906.958,0.208,0.4797,1221.9585,6.6792,41912600649.8309,474.043,0.515,0,0,0,0,0,0,0,0,0,0
"g2-1024-100.csv",3.3113,3.0103,2,179225333.7612,0.676561461097784,1,0,2.6983,0.7412,0.2004,0.2293,0.2292,62903.3051,0.2066,0.4759,24411.4874,0.3744,4075489005952.64,469.3583,0.4979,0,0,0.0940560991024743,0,0,0,0,0,0,0
"g2-1024-20.csv",3.3113,3.0103,2,179225009.9862,0.676561165753334,1,0,5.7207,0.3496,0.8626,0.2543,0.2457,13437.4677,0.2077,0.4808,1847.607,2.9955,168103264923.115,474.7449,0.4336,0,0,0,0,0,0,0,0,0,0
"g2-1024-30.csv",3.3113,3.0103,2,179189580.475,0.676557371266532,1,0,3.7996,0.5264,0.736,0.2505,0.2443,17911.7863,0.2069,0.477,2753.8556,1.8086,370688441156.622,470.7869,0.5169,0,0,0,0,0,0,0,0,0,0
"g2-1024-40.csv",3.3113,3.0103,2,179207359.1753,0.676560158534424,1,0,3.256,0.6143,0.6106,0.2472,0.2434,25279.1121,0.2074,0.4807,4023.925,1.2429,668469872468.087,474.0091,0.5136,0,0,0,0,0,0,0,0,0,0
"g2-1024-50.csv",3.3113,3.0103,2,179217950.4005,0.676559992357817,1,0,3.0206,0.6621,0.5009,0.2448,0.2405,34463.864,0.2079,0.479,5753.5336,0.9243,1045627235721.74,473.0515,0.5363,0,0,0,0,0,0,0,0,0,0
"g2-1024-60.csv",3.3113,3.0103,2,179228551.1907,0.676563273075895,1,0,2.8886,0.6924,0.4109,0.2404,0.2418,52083.6754,0.2083,0.4834,8018.0599,0.7243,1517509402940.24,477.2742,0.5462,0,0,0,0,0,0,0,0,0,0
"g2-1024-70.csv",3.3113,3.0103,2,179224145.908,0.676561456743812,1,0,2.8093,0.7119,0.3378,0.2381,0.2394,49018.6985,0.2068,0.4781,10968.0918,0.5912,2014932979231.07,471.818,0.4643,0,0,0,0,0,0,0,0,0,0
"g2-1024-80.csv",3.3113,3.0103,2,179191108.5229,0.676555458421398,1,0,2.7527,0.7266,0.2825,0.2355,0.236,69541.5628,0.2074,0.4793,14542.9672,0.4962,2643406567672.24,472.952,0.5069,0,1,0,0,0,0,0,0.00052829000113023,0,0
"g2-1024-90.csv",3.3113,3.0103,2,179202851.6545,0.676558831298555,1,0,2.7234,0.7344,0.2371,0.2316,0.2336,78115.5412,0.2067,0.4769,19002.8507,0.4266,3349415933279.84,470.4089,0.45,0,0,0.172580566840832,0,0,0,0,0,0,0
"2d-10c.txt",3.4757,0.301,1495,221.7498,0.216616162010606,296.9967,0,1495,1,0.5231,0.1946,0.1813,60.0663,0.1889,0.8382,57.3103,1613.9392,9969027.6917,647.8369,0.4204,0.24726412965013,0.270381245501261,0.356339382645866,0.116880177227074,0.27402008788882,0.0739129321797906,0.254810131820409,0.0544083348100695,0.225440035339032,0.244737839886894
"2d-20c.txt",3.181,0.301,758.5,109.2867,0.438572410399794,48.3451,0,758.5,1,0.6076,0.1919,0.1843,5.407,0.1696,0.7953,11.9418,359.4942,63265.7786,274.9094,0.4476,0.553802575552678,0.599763675258001,0.368332742782845,0.226123979849746,0.541542768253776,0.437064725124379,0.537283993581863,0.512451680624651,0.517725008658111,0.556917832330463
"2d-3c.txt",2.8543,0.301,357.5,112.9962,0.602412508493373,26.2887,0.0046,357.5,1,0.7686,0.1933,0.1728,0.6901,0.1829,0.7797,1.1608,134.577,5468.5871,152.9339,0.5556,0.175441191374695,0.165947530421215,0.165390338561694,0.00557873499049977,0.234753178783933,0.191211966156534,0.167970150244116,0.20606957899599,0.190277557494052,0.175507944666057
"2d-4c-1.txt",3.1007,0.301,630.5,667.006,0.550690794354933,264.4966,0,630.5,1,0.7011,0.3158,0.1301,97.6111,0.1796,0.826,32.0465,1210.9093,8715330.115,330.6967,0.6118,0.089796545367652,0.0822363203806503,0.298250731225675,0.00079133413197896,0.0543354649298936,0.0490205341927211,0.0896097322287276,0.0031501510115241,0.177926188001001,0.0893482038908667
"2d-4c-2.txt",2.936,0.301,431.5,575.7034,1,55.6267,0.0395,431.5,1,0.5055,0.1813,0.1515,8.4534,0.1863,0.8016,5.3793,346.8273,542656.8267,189.3623,0.5352,0.183397616991465,0.173885406796631,0.173640029929509,0.00446534214394756,0.190249049974117,0.234614458741522,0.214018693949823,0.0909091460591093,0.127727307691311,0.18480160221173
"2d-4c-3.txt",2.9425,0.301,438,129.873,0.513794409603174,49.987,0,438,1,0.7342,0.2162,0.2144,7.1465,0.1692,0.7969,9.1361,267.8057,26366.8634,156.3863,0.565,0.341559395792538,0.478526551066016,0.367924760380562,0.0101707342728032,0.283286651221903,0.195141341622786,0.257775381639683,0.234819674900482,0.298461477022653,0.348220586608806
"2dnormals.txt",3,0.301,500,1.0251,0.599776634046907,2.7087,0.008,500,1,0.7456,0.1652,0.1662,2.0198,0.1681,0.7831,2.3113,114.0568,10528.3386,179.3901,0.5323,0.228547240755852,0.229611320030084,0.230244847670251,0.000998998998999023,0.238208456486043,0.0117591123541174,0.235515899837461,0.0119279279279279,0.248246904690469,0.229676
"2sp2glob.txt",3.301,0.301,1000,193.9445,0.480543341585898,41.4054,0,2000,0.5,0.9573,0.2073,0.2267,11.2732,0.1727,0.8099,11.1524,399.1461,339057.8593,368.6637,0.4696,0.039562418555903,0.037259,0.037259,0.00348400000000004,0.118667,0.019016,0.00983800000000001,0.020002,0.1167855,0.0710122258446947
"2spiral.txt",3,0.301,500,0,0.49134847431682,9.5427,0,500,1,0.5588,0.1752,0.1731,3.2405,0.1685,0.7884,5.6854,143.9496,29008.2326,185.6362,0.5865,0.674174862957819,0.689987929200013,0.473438089837411,0.085884,0.678536458333333,0.668515625,0.67108125,0.66460625,0.663719571334265,0.679567356532357
"3MC.txt",2.6021,0.301,200,28.2674,0.558645277684492,16.7405,0,200,1,0.6301,0.1964,0.1981,3.2125,0.1673,0.7969,5.2898,133.6751,1353.9079,71.0884,0.5008,0.249169252327094,0.312451171875,0.497330925223768,0.11547181372549,0.331336581577695,0.449808613485703,0.28312024809924,0.405359887197974,0.259678388746803,0.251414397958162
"aml28.txt",2.9053,0.301,402,843.6842,0.797256347576167,215.8719,0,402,1,0.6265,0.1978,0.2805,40.0701,0.1706,0.8067,13.1024,423.7758,805358.2691,165.7349,0.5052,0.217647364336498,0.165351240871665,0.359984658093489,0.0444803543644471,0.0437209600058566,0.0642180406585239,0.243447886998096,0.0530137882221924,0.037706011752129,0.218057191264434
"atom.txt",2.9031,0.4771,266.6667,5.7945,0.834105872337767,114.4032,0,266.6667,1,0.3471,0.2601,0.1308,78.0285,0.206,0.6283,37.0172,55.3605,9904768.9858,216.6058,0.5183,0.339342354919583,0.540305775964396,0.597867265206852,0.225556945366021,0.423121569189826,0.248008049871312,0.509200064626842,0.224614892113564,0.402438413842945,0.477841156336913
"banana - Ori.txt",3.6822,0.301,2405.5,135.439,0.176798837872244,164.3591,0,2405.5,1,0.7081,0.1722,0.194,0.1707,0.1729,0.7918,0.3567,314.9813,739.0069,869.8507,0.4575,0.47470765869396,0.570463780368149,0.476953307967193,0.000415540778214096,0.539249698413687,0.508288286373164,0.448087508272532,0.474545673771256,0.481926074729299,0.484225269028267
"banana.txt",3.6822,0.301,2405.5,135.439,0.176798837872244,164.3591,0,2405.5,1,0.7081,0.1722,0.194,0.1707,0.1729,0.7918,0.3567,314.9813,739.0069,869.8507,0.4575,0.481190256790873,0.578728462054268,0.476953307967193,0.000415540778214096,0.539249698413687,0.508288286373164,0.448087508272532,0.474545673771256,0.481926074729299,0.515470560139192
"blobs.txt",2.4771,0.301,150,39.506,0.582471630180958,11.5396,1e-04,150,1,0.707,0.2037,0.1782,1.2234,0.1748,0.7864,1.8566,77.5599,272.131,54.6514,0.6037,0.37403414831279,0.714317477185124,0.352173724039071,0.0164771460423636,0.297735958485958,0.19260504967642,0.403902345288326,0.20734708804784,0.384496012759171,0.369357739107244
"cassini.txt",3,0.301,500,0.5996,0.511427980100124,15.4705,0,500,1,0.5045,0.1849,0.1975,0.5352,0.1644,0.7855,1.6037,133.5847,1167.3932,171.061,0.5043,0.249840957140111,0.25430504836953,0.252387311652335,0.0148008333333333,0.360634936406995,0.161955833333333,0.372284166666667,0.359035833333333,0.249655430891767,0.249779645348349
"chainlink.txt",3,0.4771,333.3333,325.1465,0.44434595168735,37.7233,0,333.3333,1,0.3405,0.1323,0.1286,1.6325,0.1709,0.7491,1.644,78.5233,4951.4204,181.3135,0.4982,0.451176952033724,0.427284359039422,0.414012603034687,0.0884413333333333,0.381311873851191,0.33969802804865,0.431664683597179,0.352846933277553,0.387206720316368,0.438932799050183
"circle.txt",3,0.301,500,2.0342,0.496325395771667,10.0819,4e-04,500,1,0.5139,0.1822,0.1789,0.3253,0.1587,0.7887,1.0768,94.9525,373.8079,164.5265,0.5079,0.511584864579971,0.517506823242254,0.506761015398887,0.356740740740741,0.512476568817247,0.449849175964206,0.808595022967065,0.510457928607379,0.513113477060056,0.513094225495222
"complex8.txt",3.4067,0.301,1275.5,35.0253,0.366177630602698,39.0831,0.001,1275.5,1,0.5029,0.1736,0.1714,58.4098,0.1637,0.7978,262.0144,209.1684,191171717.7371,434.7039,0.6206,0.251267551779719,0.25968071813671,0.27432807631597,0.0840480605321767,0.309864303287092,0.417691561522103,0.42100325755276,0.374177517314523,0.291296416365415,0.257446506550743
"complex9.txt",3.4816,0.301,1515.5,8.2816,0.315121718824439,54.7531,0,1515.5,1,0.5569,0.1805,0.1834,124.1058,0.1628,0.7992,282.888,246.5632,323041084.1919,513.5435,0.5637,0.24864606132162,0.253667978430163,0.575412760988238,0.00296023016401148,0.519403404067609,0.363823566538126,0.569172159560651,0.522090390610612,0.294543078501947,0.254019358424843
"cuboids.txt",3.0009,0.4771,334,50.9041,0.522301450316695,28.9955,0,334,1,0.5828,0.1787,0.1817,0.5365,0.1734,0.7622,0.8165,46.8979,1094.681,183.766,0.5735,0.220992378740263,0.290923012019659,0.321185116146891,0.191171146079933,0.213713660713182,0.201797451737392,0.233651271616567,0.221953634702678,0.392384210163284,0.225767106144982
"cure-t0-2000n-2D.txt",3.301,0.301,1000,110.2344,0.411284276130302,41.4187,0,1000,1,0.5003,0.1767,0.1851,0.821,0.165,0.8251,0.9485,192.6829,1124.8601,344.6344,0.5308,0.543667700942671,0.294299351418235,0.285954016763379,0.0428775,0.421784938215545,0.240755,0.48597307179824,0.24674875,0.486064677819704,0.525998602864441
"cure-t1-2000n-2D.txt",3.301,0.301,1000,28.8531,0.371142837060004,61.7744,0,1000,1,0.5139,0.1863,0.1817,0.931,0.169,0.7927,1.1129,298.8536,1284.0066,355.5078,0.4393,0.455144283112981,0.42111068319691,0.48434090474735,0.0998810895325872,0.461756120013464,0.504382698532159,0.493082179221514,0.489049460535424,0.463642374446341,0.514782816094848
