"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"2d-20c-no2.dat",3.035,0.301,542,12.7314,0.676620765102258,30.502,0.0076,542,1,0.6636,0.16,0.1603,6.666,0.1698,0.8196,9.7654,237.2127,54553.6747,196.4464,0.6254,0.679641960811068,0.753676482856297,0.767086061373776,0.520600088954129,0.561958866220574,0.530538077748981,0.533542764173748,0.512534513177973,0.671188644722142,0.696537833007969
"2d-20c-no3.dat",3.0527,0.301,564.5,28.3108,0.676590814127261,41.529,2e-04,564.5,1,0.594,0.1852,0.1688,5.8292,0.1774,0.8023,11.3496,306.6234,54316.6481,226.4376,0.402,0.695998260582914,0.655831309402183,0.828320996401031,0.561613728884116,0.580768439549768,0.538841174401318,0.525231742775947,0.538816874289308,0.731023200486736,0.607583346466862
"2d-20c-no4.dat",3.1602,0.301,723,73.2844,0.676590439685649,43.5315,0,723,1,0.5306,0.176,0.1924,5.3679,0.1665,0.8087,10.6104,366.1558,153016.4398,272.527,0.5697,0.688603513263915,0.661784530323875,0.689909742299569,0.524707864599984,0.65621003541563,0.558975325968467,0.585449099164878,0.599382009263767,0.604351187442894,0.666193236228182
"2d-20c-no5.dat",3.0711,0.301,589,22.563,0.676619122203402,36.9157,2e-04,589,1,0.6178,0.1613,0.1585,6.0383,0.1693,0.7961,10.4215,334.9447,50877.6112,216.6572,0.4519,0.585535823458299,0.631519049117472,0.68313056352059,0.533489435438542,0.563406582476435,0.548696753419361,0.565679665379797,0.501508429405467,0.57547207216411,0.586572127578694
"2d-20c-no6.dat",3.0708,0.301,588.5,35.0776,0.676587594364794,42.0465,0,588.5,1,0.5477,0.1794,0.1856,4.8452,0.1689,0.8264,12.1353,328.4195,93985.6519,216.8923,0.5959,0.664555622982526,0.640011067279863,0.763041213173307,0.569201479958594,0.596551914055773,0.574872400564214,0.587107727307152,0.549446540270587,0.791199951420349,0.625103231210989
"2d-20c-no7.dat",3.0924,0.301,618.5,8.3438,0.676598778993801,29.7017,3e-04,618.5,1,0.531,0.1728,0.1841,5.8052,0.1684,0.8024,10.9405,360.3106,43025.5495,224.5993,0.4868,0.60131584234626,0.68796277881859,0.635500635326469,0.552602767769733,0.477832751323549,0.486430032173094,0.493227956109411,0.452325325776103,0.626206050532017,0.488566279641354
"2d-20c-no8.dat",3.0615,0.301,576,66.1007,0.67662274107999,31.0349,1e-04,576,1,0.5888,0.1674,0.1856,5.4978,0.1656,0.808,11.0772,379.065,39722.1823,206.5055,0.4662,0.562933201610151,0.659457177656462,0.627910929453548,0.545944070477541,0.496446366178553,0.481196788519805,0.449939480205423,0.46520039629508,0.597908344228533,0.525864337111757
"2d-20c-no9.dat",3.0813,0.301,603,9.4145,0.676587537037493,34.5385,0,603,1,0.5284,0.1685,0.1877,5.9775,0.1823,0.8039,12.1324,339.9301,67359.1727,240.4955,0.63,0.691111678915052,0.516615123837718,0.833761016035478,0.486928136385643,0.519862456753381,0.463252860956109,0.467703425026009,0.498665650034914,0.842579102230546,0.560857103203001
"2d-40c-no0.dat",3.4087,0.301,1281.5,87.4862,0.676579746329842,57.0217,0,1281.5,1,0.5829,0.19,0.1779,4.5356,0.1653,0.7953,11.5157,485.8677,237926.468,447.1276,0.4407,0.606705767977857,0.771709672606984,0.717524705563634,0.696166448449163,0.637760451321574,0.527372823709577,0.55230992945794,0.503822644442459,0.728675093929334,0.608601158428586
"2d-40c-no1.dat",3.3454,0.301,1107.5,10.2397,0.676567884658153,51.3575,0,1107.5,1,0.5352,0.1831,0.1762,3.9068,0.1649,0.8076,11.3362,477.8564,156958.8793,388.9589,0.5315,0.676102325367098,0.719267506830055,0.803922702453507,0.57118838669968,0.601121531837642,0.54235411646145,0.601747554576764,0.553313153645066,0.806060843343946,0.739879518101832
